author,favorite_count,text,in_reply_to_screen_name,created_at,retweet_count,id_str,imagelink 
vote_leave,138,Less than 48 hours to go until our once in a lifetime chance to take back control. RETWEET if you're going to #VoteLeave on Thursday,,Tue Jun 21 20:40:11 +0000 2016,315,745355658590052352,NA
George_Osborne,26,At @Adnams brewery in Southwold with @theresecoffey @trussliz &amp; @peter_aldous. Another biz that warns of risks of quitting EU #VoteRemain,,Wed Jun 22 15:44:40 +0000 2016,18,745643674873233410,NA
Nigel_Farage,810,"If @David_Cameron is confident about contents of his EU booklet, I'll debate it with him anytime, anywhere.
https://t.co/a9QGy9ddUX",,Fri Apr 15 13:15:10 +0000 2016,706,720963678883807232,NA
LeaveEUOfficial,57,We think HE might be telling 'untruths' - Cameron accuses Leave of lying to voters in hastily-arranged speech https://t.co/nRNq0cWeF5,,Tue Jun 07 12:15:10 +0000 2016,59,740155135691755520,NA
vote_leave,278,Who do you trust? Leading UK manufacturers or bankers who crashed the economy? #VoteLeave #TakeControl https://t.co/jbbKbX00Sb,,Tue Jun 21 22:12:54 +0000 2016,288,745378990857326592,https://pbs.twimg.com/media/ClgePSrWMAAY5oH.jpg
andrealeadsom,4,I added a video to a @YouTube playlist https://t.co/lnfUO1reql Biggest benefit of Brexit | Andrea Leadsom MP | Vote Leave,,Thu May 19 16:20:27 +0000 2016,6,733331493049765888,NA
timfarron,29,We Need a Government Who Will Put Future Generations at Its Heart https://t.co/lKtNsW6n3c via @HuffPostUKPol,,Mon May 16 11:58:58 +0000 2016,37,732178527991283712,NA
RuthDavidsonMSP,29,2/3 To confirm; we are petrified of Corby staying in post until the 2020 GE. We are totally bricking it that Labour might want to sacrifice,RuthDavidsonMSP,Sat May 28 11:10:25 +0000 2016,9,736514962181509121,NA
LeaveEUOfficial,95,Michael Gove on #Marr: Many of those telling us to stay in the EU are the same people who were telling us we needed to join the Euro.,,Sun May 08 08:40:36 +0000 2016,103,729229502732193792,NA
LeaveEUOfficial,55,"Listen: Our co-founder Richard Tice appeared just now on @talkradio #EUref # LeaveEU.
https://t.co/UR63RIUicj",,Tue Jun 21 16:01:54 +0000 2016,63,745285625109045248,NA
Nigel_Farage,516,"If you want to Leave the European Union then help build the momentum today. Vote #Brexit, vote UKIP. https://t.co/id2eG5Wf9D",,Thu May 05 11:21:37 +0000 2016,362,728182858586701825,https://pbs.twimg.com/media/ChsGcihW0AAxzfW.jpg
SadiqKhan,49,Really proud Earlsfield Amateur Boxing Club super heavyweight @JoeJoyce_1 is going to #RioOlympics2016! #TeamKhan https://t.co/oFO4WZQfdt,,Sun Apr 24 18:28:55 +0000 2016,28,724304127925342208,https://pbs.twimg.com/media/Cg0-wkLW0AAmCZ5.jpg
timfarron,59,.@David_Cameron we need to bring forward a law today to allow everyone who couldn't register last night to be allowed to vote in the #EUref.,,Wed Jun 08 11:50:52 +0000 2016,49,740511409268752384,NA
LeaveEUOfficial,57,"Brexit will set Europe on the path to freedom, says Gove. #LeaveEU https://t.co/3ryEGhcY9a",,Wed Apr 20 08:52:16 +0000 2016,48,722709456270835712,NA
peoplesvote_hq,35,"MUST-WATCH: Clear expert analysis on why we must stay in Europe's Single Market &amp; huge problems we'd face without it
https://t.co/9LzRxSkNay",,Tue May 24 11:21:48 +0000 2016,62,735068275378294784,NA
peoplesvote_hq,22,"Here's why the Leave campaign haven't put out a detailed economic plan - they simply don't have one. #InOrOut
https://t.co/zIpzaa6TVC",,Fri Jun 03 19:35:39 +0000 2016,40,738816435296698368,NA
peoplesvote_hq,4,"""We are a trading nation"". PM very clear on the importance of being part of the single market for jobs and businesses #StrongerIN #InOrOut",,Thu Jun 02 19:29:52 +0000 2016,8,738452590925647872,NA
andrealeadsom,105,EU debate gets heated as energy minister tears into Brussels elites https://t.co/ueWtCo5pyb,,Sat Jun 11 21:49:53 +0000 2016,110,741749318751752194,NA
vote_leave,13,.@adriantclark @paulwaugh Glad to hear it. #ProjectHope #VoteLeave,adriantclark,Fri Jun 03 20:16:20 +0000 2016,10,738826672263270400,NA
andrealeadsom,6,"Oh really?  Remain has most certainly said our econ will drop!! What about the £4,300 cost to GDP per household? https://t.co/NcQvmxqxdV",,Sun May 22 15:48:35 +0000 2016,7,734410637812596736,NA
vote_leave,303,He said we wouldn't pay it. But we did. #VoteLeave #BBCDebate https://t.co/xWjCSxZDGU,,Tue Jun 21 20:41:52 +0000 2016,383,745356082374189056,https://pbs.twimg.com/media/ClgJZ6VWYAAVnyo.jpg
andrealeadsom,2,I added a video to a @YouTube playlist https://t.co/DK3vLioyhK Why the EU is a threat to our Energy Security | Andrea Leadsom MP |,,Tue May 24 13:56:20 +0000 2016,0,735107164109410304,NA
RuthDavidsonMSP,84,"Stop. Just stop. 

Ken Livingstone uses a RAPE comparison when asked about Labour suspension https://t.co/jAjWPmZhYa",,Fri Apr 29 20:02:50 +0000 2016,75,726139701544030208,NA
LeaveEUOfficial,36,.@TonyHomewood on Manchester's @Legacy901FM. A fundamental British principle: you cannot pass laws without the people's consent.,,Thu May 12 20:35:42 +0000 2016,33,730859015161454592,NA
peoplesvote_hq,40,Do you have UK friends overseas? Let them know they only have until MONDAY to register to vote in the EU referendum. https://t.co/p41dJbX3Xw,,Thu May 12 17:44:04 +0000 2016,140,730815819945496576,https://pbs.twimg.com/media/CiRhGfGWwAQM3Lw.jpg
LeaveEUOfficial,15,"19th June - Save the Date!
Brexit Live presents BpopLive
Visit https://t.co/jm9x1KXVRb for more information https://t.co/pgmveynLL1",,Fri May 06 09:00:52 +0000 2016,23,728509825198501888,https://pbs.twimg.com/media/Chwv02bU4AA7M4P.jpg
peoplesvote_hq,4,"Staying in Europe is worth a future 800,000 jobs.#EURef #BBCDebate https://t.co/JQ5khfiKjw",,Wed Jun 08 18:40:21 +0000 2016,12,740614460038107138,https://pbs.twimg.com/media/ChsluLOVEAANLKj.jpg
NicolaSturgeon,6,@DanKenealy patience is a virtue...,,Sat May 14 09:50:17 +0000 2016,2,731421366050816000,NA
Nigel_Farage,1803,"Everything I've said on immigration, for which I've been condemned, is now mainstream. I now believe we will win this referendum.",,Wed Jun 01 07:17:11 +0000 2016,1073,737905817790320640,NA
vote_leave,166,Businesses &amp; households will benefit if we #TakeControl. Read @andrealeadsom's speech here https://t.co/HrTWTOikTF https://t.co/R171LOMFae,,Tue May 17 20:14:09 +0000 2016,212,732665532122554368,https://pbs.twimg.com/media/Cirza1rXEAA6hqk.jpg
LeaveEUOfficial,119,https://t.co/8p2dcednjQ,,Thu May 05 14:37:24 +0000 2016,117,728232130195673088,https://pbs.twimg.com/media/ChszQxfVEAAjJ2v.jpg
peoplesvote_hq,0,Enjoyed the #BBCDebate? Sign up for our campaign now: https://t.co/3yBjyiZTKp,,Thu May 26 20:01:53 +0000 2016,14,735923935263502336,NA
vote_leave,202,"If we stay in the EU, it means handing over more and more power to unelected eurocrats in Brussels #ITVEURef https://t.co/BvsBkBAocr",,Tue Jun 07 20:47:22 +0000 2016,180,740284036975874048,https://pbs.twimg.com/media/CkYEaCQWsAAsjO2.jpg
andrealeadsom,10,I added a video to a @YouTube playlist https://t.co/HluHsSSkXj Setting the Record Straight with the Two Chancellors | Andrea Leadsom,,Thu Jun 02 13:41:32 +0000 2016,4,738364930433404928,NA
peoplesvote_hq,33,"Staying in the EU means a brighter future for us all, including almost 800,000 new jobs created by 2030. Pls RT. https://t.co/E6hhfdoS6N",,Thu May 05 09:00:08 +0000 2016,46,728147252963737600,https://pbs.twimg.com/media/ChrmBTEUUAACNUv.jpg
David_Cameron,226,"With @George_Osborne at @BandQ as Treasury analysis shows leaving EU would trigger recession and cost 500,000 jobs. https://t.co/4A1ADb5tpU",,Mon May 23 10:46:41 +0000 2016,142,734697050726600704,https://pbs.twimg.com/media/CjIq10XWkAA6hgQ.jpg
Nigel_Farage,512,Mr. Cameron can deny it all he wants but British diplomats have been busy boosting Turkey's chances of joining EU. https://t.co/QcoiPVYW2N,,Wed Jun 15 07:47:13 +0000 2016,679,742986807919415296,NA
George_Osborne,55,In Japan for #G7. Visited annual Fujitsu Forum in Tokyo. Much of cutting edge technology showcased is developed by Fujitsu employees in UK,,Thu May 19 07:13:18 +0000 2016,60,733193797849522176,NA
andrealeadsom,46,Really?  Turkey not joining the EU?  Well they think they are! https://t.co/5OLopifSmr,,Wed Jun 22 19:29:06 +0000 2016,41,745700155693871104,NA
vote_leave,119,"EU is only 6% of world population. To tackle climate change, we need to actually collaborate with the whole world #EUDebate",,Tue Jun 14 19:14:07 +0000 2016,90,742797281498439680,NA
LeaveEUOfficial,71,'@sirgrahamwatson says EU doesn't stop trade with non-EU countries. What he fails to mention is that the EU controls all non-EU trade deals.,,Sun Jun 12 21:54:52 +0000 2016,99,742112959607013380,NA
timfarron,0,@onebsquared I did. Yes.,onebsquared,Sat May 07 11:15:53 +0000 2016,0,728906194400755712,NA
peoplesvote_hq,5,"Mark Carney, Governor of the Bank of England is clear, “we have substantial influence...I would say the UK has influence the EU” #ITVEUREf",,Tue Jun 07 20:48:03 +0000 2016,7,740284206962475008,NA
LeaveEUOfficial,99,Gove: The status quo is the real discrimination. We don't have a level playing field for immigration. EU citizens have priority. #InOrOut,,Fri Jun 03 19:34:59 +0000 2016,70,738816269093330944,NA
LeaveEUOfficial,29,"Please donate to help finish, distribute and promote Lexit The Movie: The left wing case for Brexit! #Lexit
https://t.co/789vTi3h6Q",,Thu May 19 15:01:58 +0000 2016,52,733311742667804672,NA
RuthDavidsonMSP,45,Anyone doubting the quality of @ScotTories new members should listen to @Douglas4Moray impassioned defence of police https://t.co/dO2y65KUrS,,Thu May 26 14:41:13 +0000 2016,14,735843236527362049,https://pbs.twimg.com/media/CjY9hc9XIAEyZHq.jpg
Nigel_Farage,387,Academic review shows Treasury wildly exaggerating impact of Leaving EU. Mr. Osborne's claims not credible. https://t.co/Ht2P8If5L8,,Wed Jun 15 07:34:44 +0000 2016,369,742983664175308802,NA
NicolaSturgeon,157,Best of luck to @GlasgowWarriors in the @PRO12rugby play-offs today.,,Sat May 21 10:06:58 +0000 2016,56,733962279868338176,NA
vote_leave,84,#BattleBus tour today with @BorisJohnson @GiselaStuart and @DouglasCarswell on the road in Stafford https://t.co/rbqyMLPlNS,,Tue May 17 17:13:11 +0000 2016,60,732619987593101312,https://pbs.twimg.com/media/CirJ_ozXAAAnDYw.jpg
PennyMordaunt,11,These wonderful folk are the Dragonboat teams for today's Lakeside contest. All for charity &amp; our city. 3 Cheers!!! https://t.co/rE0B8YGCFn,,Sun May 15 08:25:58 +0000 2016,6,731762536043974656,https://pbs.twimg.com/ext_tw_video_thumb/731762113757253632/pu/img/bg56X-AblkD-g7-v.jpg
LeaveEUOfficial,84,Only two continents are failing to record economic growth: Europe and Antarctica. #LeaveEU Ambassador on Manchester's @Legacy901FM,,Thu May 12 20:59:34 +0000 2016,105,730865020561727489,NA
PennyMordaunt,1,@riccicoughlan @FlickD thank you :),riccicoughlan,Fri Jun 17 14:05:06 +0000 2016,0,743806681193324544,NA
RuthDavidsonMSP,1,"@alexmassie @almurray white wine spritzer, surely?",alexmassie,Wed Apr 27 14:33:09 +0000 2016,0,725331957341687812,NA
LeaveEUOfficial,22,"Gove: Re: farming subsidies. ""We don't have control over where that money goes, or how efficient this process is."" #LeaveEU",,Tue Apr 19 11:01:12 +0000 2016,23,722379518309175297,NA
David_Cameron,121,"I'm taking questions at @BuzzFeedUK's #BFTownHall on why we're stronger, safer &amp; better off in Europe. Watch live: https://t.co/QKhCKYjO6e",,Fri Jun 10 16:00:31 +0000 2016,77,741299011039170564,NA
SadiqKhan,37,"Kicking off campaigning in Brixton earlier with @FloEshalomi.
Get involved: https://t.co/pErzOigrJf
#TeamKhan https://t.co/XRW36Ku19f",,Sun Apr 24 14:16:56 +0000 2016,23,724240711701397504,https://pbs.twimg.com/media/Cg0FFn7WMAEYhb8.jpg
vote_leave,142,The only way to control immigration is to #VoteLeave on 23 June https://t.co/ShzM51K1h2,,Sun Jun 05 11:39:13 +0000 2016,189,739421313966714880,https://pbs.twimg.com/ext_tw_video_thumb/739421270866022400/pu/img/HZqwOzQNVTk_3p0Q.jpg
vote_leave,130,Most memorable moment of #ITVEURef: audience member who voted for PM and felt betrayed he hasn't met manifesto pledge to reduce migration,,Tue Jun 07 21:10:37 +0000 2016,100,740289885790162944,NA
LeanneWood,58,Edrych #ymlaen / looking forward to meeting the new @Plaid_Cymru group today. And it's good to be back on the train. https://t.co/VN9kXrxsAV,,Tue May 10 10:12:57 +0000 2016,18,729977518346866688,https://pbs.twimg.com/media/CiFmqx0WEAAJK0L.jpg
David_Cameron,1240,I am sickened by the appalling attack in Tel Aviv. We stand with Israel against terrorism and my thoughts are with the victims and families.,,Thu Jun 09 08:18:09 +0000 2016,761,740820263185600513,NA
vote_leave,136,"WATCH: Our money should be spent on the NHS - not EU membership. #VoteLeave
https://t.co/3PabLVQWdt",,Wed May 25 13:49:06 +0000 2016,172,735467733433782272,NA
LeaveEUOfficial,374,Izzard suggests that the future of humanity will be best protected by the centralisation of power into the hands of a corrupt few. #bbcqt,,Thu Jun 09 22:45:48 +0000 2016,313,741038615476719616,NA
LeaveEUOfficial,107,A future outside austerity and other economic blunders rests upon leaving the EU https://t.co/KUArr56eZs  #EUref https://t.co/eNjPk9YXBN,,Thu Jun 16 10:46:20 +0000 2016,192,743394272242765824,https://pbs.twimg.com/media/ClERJi9WkAAfryP.jpg
vote_leave,61,Full house for the #TakeControl rally in Oxford with Chris Grayling and @DouglasCarswell https://t.co/2uMaGJUwg3,,Sat Apr 16 17:05:32 +0000 2016,50,721384041887506432,https://pbs.twimg.com/media/CgLe9QrXEAEctXG.jpg
LeaveEUOfficial,85,"Nigel Farage's wife is German, of course. You don't have to be in the EU to get on with Europeans! #HugABrexiter #BBCDP",,Fri Apr 15 11:19:22 +0000 2016,71,720934535689605120,NA
peoplesvote_hq,126,"If you don’t want to wake up to THIS tomorrow, vote REMAIN before 10pm tonight. #EURef #referendum
https://t.co/PegChCD4jr",,Thu Jun 23 18:28:14 +0000 2016,142,746047225172631553,NA
DARTHENOCH00,1,"@timfarron with regards referendum why can't 16 year olds vote in England like they can in Scotland , our next generation should have a say",timfarron,Sat Apr 16 20:10:55 +0000 2016,0,721430692144553986,NA
LeaveEUOfficial,120,“The euro is both stable AND enviable. Everything is great and Greece is doing just fine – you don't need to check.” https://t.co/HEfMIGTYMc,,Fri Jun 03 21:31:46 +0000 2016,139,738845657788735488,NA
peoplesvote_hq,183,"MUST-WATCH: The PM demolishes four of the Leave campaign's key arguments in just five minutes. Please RT.
https://t.co/qZyB2jr15E",,Tue May 17 16:46:46 +0000 2016,240,732613342041231360,NA
vote_leave,84,George Osborne now says his manifesto pledge to lower immigration was actually just 'an ambition'. Unbelievable. #BBCDebate  #VoteLeave,,Wed Jun 08 18:48:29 +0000 2016,110,740616504329314304,NA
GiselaStuart,4,#ONS Pink Book 2015  tab 9.9 UK official transactions with EU institutions £19.107 billion. That is even more than £350m per week to EU,,Sun Apr 17 06:35:53 +0000 2016,5,721587970701176832,NA
RuthDavidsonMSP,0,@alexmassie #TwopTwip,alexmassie,Fri May 27 11:11:01 +0000 2016,1,736152724471943168,NA
timfarron,18,Last chance to vote! Get out to your polling station before 10PM! Last chance to make your vote count #PollingDay https://t.co/2rb90Xrwzg,,Thu May 05 20:01:52 +0000 2016,12,728313786499620864,https://pbs.twimg.com/media/Cht2uBbW0AEsm5u.jpg
BorisJohnson,153,"Come on, folks – back Zac next Thursday and he’ll deliver his Action Plan without putting a penny on Council Tax.
https://t.co/XgFv9d6bB0",,Fri Apr 29 17:44:37 +0000 2016,120,726104917610356737,NA
vote_leave,59,The choice is clear - fear or hope? RETWEET if you have faith in Britain #ProjectHope #InOrOut #VoteLeave,,Fri Jun 03 20:01:35 +0000 2016,160,738822963336761344,NA
David_Cameron,326,If you aren't registered &amp; you want to vote in this EU referendum you should continue to register at https://t.co/9e1gQX5vGM,,Wed Jun 08 10:47:55 +0000 2016,932,740495567390945280,NA
George_Osborne,41,"Martin Lewis is one of country's most listened to voices on finance. He's clear today: he's voting to Remain in EU
https://t.co/2N4YfxrjI8",,Mon Jun 06 11:12:43 +0000 2016,49,739777031706140673,NA
peoplesvote_hq,9,19/50 @NFUtweets says that #Brexit could push up food prices by as much as 5% https://t.co/o9PcwO0yQw https://t.co/5Lj6A3yAL5,,Wed May 04 14:35:01 +0000 2016,32,727869145023393794,https://pbs.twimg.com/media/ChnnPwAWUAE2y8_.jpg
vote_leave,96,UK taxpayers will end up paying for the migration crisis and eurozone bailouts #ITVEURef,,Thu Jun 09 20:42:46 +0000 2016,78,741007653636341760,NA
jacobandthehats,0,@mattforde prob not alone in this but @RuthDavidsonMSP for the political party plz,mattforde,Wed May 11 11:23:36 +0000 2016,0,730357686097809409,NA
PennyMordaunt,1,Super meeting today with Portsmouth Cultural Trust re plans for our Guildhall. Let's bring this iconic building back to life.,,Fri May 27 14:46:48 +0000 2016,1,736207030726332416,NA
BorisJohnson,279,Hooray for The Queen and many congratulations to Her Majesty. No other monarch in our history has such a record of service to her country.,,Thu Apr 21 11:52:49 +0000 2016,92,723117282617098240,NA
vote_leave,19,Tune into @SkyNews to hear Boris Johnson address a crowd of #VoteLeave supporters in Newcastle! #TakeControl,,Sat Apr 16 11:07:07 +0000 2016,14,721293839743459328,NA
DUPleader,65,"Delighted to celebrate Northern Ireland Year of Food at Fortnum &amp; Mason, London. #enjoyni16 https://t.co/ywZuk58ocH",,Tue May 10 17:52:45 +0000 2016,20,730093230734381056,https://pbs.twimg.com/media/CiHP7LUW0AE1Vf7.jpg
LeaveEUOfficial,71,"Re: Treasury report - this is a government that ""didn't rule anything out"" during the February renegotiation. Now Brexit = Apocalypse.",,Mon Apr 18 08:40:13 +0000 2016,86,721981648082989056,NA
